id,yield
15289,4314.07140722182
15290,6124.722627290546
15291,7257.445225216031
15292,4985.1846753568
15293,3714.5798987087496
15294,4963.446004904623
15295,7226.016841707574
15296,6435.295235444042
15297,8404.104078454977
15298,4240.5617634446635
15299,5878.307357734154
15300,5922.031655003584
15301,5530.9638542805405
15302,5654.795376028807
15303,5097.025959755123
15304,4899.781334911915
15305,4849.351994153534
15306,6337.915324347596
15307,5025.367091930465
15308,5832.781089910298
15309,6195.83238423062
15310,7609.784924526914
15311,4528.480476582134
15312,5200.700506832474
15313,6409.116229378187
15314,5138.052937396347
15315,4624.400612315523
15316,7980.926458174171
15317,5657.966625339199
15318,7847.141397782548
15319,8146.629023667901
15320,6983.807761103178
15321,6613.9421750876445
15322,2718.455112088739
15323,5922.842121221502
15324,2651.6082207939075
15325,7118.018381475592
15326,6211.959564718334
15327,4179.076561285961
15328,7831.22416527732
15329,7742.749559068187
15330,5181.578048121656
15331,5781.280302324713
15332,6882.699761492018
15333,6406.303112375839
15334,5616.381838818844
15335,8031.456249524403
15336,4164.671953308076
15337,7556.762172374783
15338,6138.211692967228
15339,5514.014849767218
15340,6711.786080511768
15341,5711.517437581133
15342,5365.323629002609
15343,6715.642553657131
15344,6082.002564378237
15345,4465.144420282755
15346,6118.514843194518
15347,6267.193045582222
15348,4740.805393141878
15349,6519.644384206591
15350,4652.593664709918
15351,6112.2344348498245
15352,5874.6119636849235
15353,6917.02083877485
15354,4345.9851687583605
15355,4510.024148587978
15356,6080.293122408993
15357,6180.4503854734685
15358,6981.245230191671
15359,5003.168099191111
15360,4454.625381398455
15361,5667.98396505962
15362,6003.485670757314
15363,6649.366215640048
15364,5117.88995824381
15365,4512.176557690041
15366,4776.251671319424
15367,7702.236619640472
15368,4948.214114324469
15369,5914.612251821821
15370,6442.437344260792
15371,3402.7977611343426
15372,4881.5819617197485
15373,6205.305747624205
15374,5684.166508264426
15375,5489.955056027403
15376,5918.668275237545
15377,5680.423809860619
15378,4768.195164578992
15379,6050.201788391691
15380,7374.410861663873
15381,6135.314327142893
15382,5918.5122937124015
15383,7316.736485331572
15384,5216.636362794086
15385,4302.159849927042
15386,4386.413543820678
15387,4422.281595120019
15388,6784.119634179777
15389,6129.933510555062
15390,8352.961062101209
15391,6408.745756893967
15392,7257.419168689623
15393,5850.811991094877
15394,6068.521118374254
15395,5577.51156122624
15396,6907.706410070438
15397,6889.164459239918
15398,5631.687326192261
15399,5591.086084541498
15400,4848.414471645594
15401,6187.866635201312
15402,6190.845402090852
15403,6121.022291730755
15404,7220.313912332931
15405,7564.843845758153
15406,8219.083881479302
15407,5727.732293755853
15408,7632.711232368531
15409,5875.217669154966
15410,5906.8633094476945
15411,8279.82609413809
15412,6675.4579953241
15413,6753.550987893939
15414,5696.47502118263
15415,5959.7138222470185
15416,6952.51427895312
15417,5777.651853278892
15418,7617.583760961584
15419,4425.897511871781
15420,4184.128973054599
15421,6323.326452187456
15422,3716.4603317443243
15423,6689.064820061179
15424,6431.525520485457
15425,6974.447450812485
15426,3828.023333378602
15427,7594.249244991668
15428,6405.8307041824255
15429,7388.40781693962
15430,6510.8032376099945
15431,5300.735133022731
15432,5226.919394277962
15433,4728.255358943669
15434,8387.405284399949
15435,4027.896283111074
15436,4717.781565626617
15437,5035.908778023611
15438,5513.77010997827
15439,7410.426543389494
15440,5470.082160345657
15441,6515.16803354668
15442,5437.442565909498
15443,4704.302176647399
15444,5761.5984779964365
15445,3639.6300912248435
15446,6608.510738785149
15447,6611.292769081516
15448,8012.071259589481
15449,8166.01723709866
15450,7100.291531702778
15451,5330.926854706876
15452,4548.216163355445
15453,7471.849303976854
15454,6512.3394234060015
15455,8300.845716486314
15456,6446.253257417518
15457,6365.711627559005
15458,5663.063054954623
15459,6217.631950364772
15460,5727.80161438575
15461,5103.451695512411
15462,5195.552468605302
15463,6740.915086323184
15464,6299.893279394735
15465,6729.9713958938955
15466,7329.011949728279
15467,7346.142271796845
15468,3518.003021353447
15469,2527.859278104791
15470,7451.774360750744
15471,7363.46410789328
15472,6643.726183511732
15473,5279.845922454473
15474,6843.179025206891
15475,5210.7927903502095
15476,5301.869456614133
15477,5703.505179481943
15478,4481.122163262899
15479,7373.735924664255
15480,6803.380764838047
15481,6498.830487498357
15482,6402.474395982088
15483,6787.802399005674
15484,6311.993602629397
15485,7517.038509607919
15486,6192.272599365853
15487,7864.649924273484
15488,7122.92691239762
15489,5504.7611956251585
15490,6210.258507954227
15491,6550.2659569933685
15492,5210.764796059451
15493,7341.276596552328
15494,6398.828782902323
15495,6895.927127292203
15496,6956.359710601326
15497,4784.108919885564
15498,6695.687394023448
15499,6533.704944306943
15500,7478.102494948374
15501,5543.368786282919
15502,7648.827275275352
15503,7468.426080771861
15504,6781.774053112222
15505,6196.213704994319
15506,4523.068982468669
15507,4710.246490744217
15508,6079.985400705281
15509,4052.8328337204866
15510,5025.154797615745
