id,yield
15289,4324.599720780048
15290,6119.721326625335
15291,7264.130649315101
15292,4993.212533428954
15293,3705.6061294411916
15294,4978.597022673014
15295,7231.485151325362
15296,6454.316454984466
15297,8394.649507139373
15298,4250.636767277588
15299,5887.860536983194
15300,5931.177339673333
15301,5549.000868207388
15302,5660.093486557613
15303,5084.356520105478
15304,4883.744180044443
15305,4864.003755753988
15306,6336.575506932217
15307,5032.443923990658
15308,5843.159638672623
15309,6198.202496581283
15310,7582.062237558803
15311,3878.488691716188
15312,5194.237134102528
15313,6410.463791712827
15314,5129.212810311092
15315,4608.138866737474
15316,7980.725331095073
15317,5672.0377488464765
15318,7852.591762749639
15319,8150.726210048753
15320,6998.800329573758
15321,6628.334586023238
15322,2721.4637608079884
15323,5926.123980561083
15324,2648.825655092039
15325,7148.030570862413
15326,6202.041973524449
15327,4193.229402793462
15328,7834.872958563439
15329,7744.541766678105
15330,5173.196320927693
15331,5789.0570673232005
15332,6886.158377866566
15333,6395.542805733463
15334,5617.6951741282355
15335,8044.026824673118
15336,4183.198171900495
15337,7547.779768024182
15338,6184.48360492643
15339,5522.848780889659
15340,6724.114844103483
15341,5727.822111354697
15342,5370.692203012737
15343,6718.969649617648
15344,6082.96295603957
15345,4479.237974580686
15346,6121.5735645481145
15347,6278.585306418988
15348,4772.791458161481
15349,6522.853491718692
15350,4661.119941159427
15351,6110.01883826739
15352,5877.556052293563
15353,6898.636696151065
15354,4346.359337428504
15355,4516.365390401539
15356,6080.107563970298
15357,6189.614100198683
15358,7004.224420947731
15359,5001.528858254122
15360,4473.954428450246
15361,5666.268410847905
15362,6010.7768865806265
15363,6647.632412384308
15364,5118.389393737243
15365,4516.015867765809
15366,4766.367322828208
15367,7688.415429381117
15368,4956.657722477579
15369,5907.039864159598
15370,6435.202034102281
15371,3392.8761583453834
15372,4869.425388572745
15373,6211.608023635796
15374,5693.400771097535
15375,5499.355582633334
15376,5911.674481101587
15377,5685.571141900813
15378,4778.656001413428
15379,6053.254210090296
15380,7371.087222246493
15381,6130.88331392347
15382,5918.649510071552
15383,7336.60014526148
15384,5218.834836255939
15385,4293.221481083976
15386,4374.599804396841
15387,4400.963977693428
15388,6790.279469898061
15389,6129.472364885445
15390,8339.6783382399
15391,6400.9236890934135
15392,7258.33408041452
15393,5855.435784937135
15394,6069.567174047759
15395,5569.341912356362
15396,6908.57416336654
15397,6895.90867666204
15398,5643.27378178407
15399,5593.744245745502
15400,4858.282613113632
15401,6179.5469471459655
15402,6188.235832819851
15403,6119.498785920081
15404,7223.431935163807
15405,7551.388378627005
15406,8218.340568030966
15407,5728.243967603892
15408,7624.605454959035
15409,5872.847678588891
15410,5902.616975715393
15411,8282.717499749595
15412,6680.143238639827
15413,6751.762405549147
15414,5700.828217971211
15415,5969.128209008087
15416,6945.9740004996875
15417,5778.795025097776
15418,7602.37943127067
15419,4412.358575158827
15420,4178.705192207921
15421,6327.298237689036
15422,3710.730982517356
15423,6678.951138528494
15424,6446.965730079126
15425,6978.454364766631
15426,3845.636369515215
15427,7604.461771734357
15428,6406.857693570967
15429,7398.525360206344
15430,6529.170714445959
15431,5293.849551728779
15432,5224.258432155969
15433,4747.361836316271
15434,8372.789645305302
15435,4035.653915261599
15436,4728.159976510168
15437,5032.084810862159
15438,5519.880370211677
15439,7416.075393519357
15440,5463.9592357997535
15441,6515.920258552964
15442,5421.789823560952
15443,4712.861825265141
15444,5770.079042562984
15445,3622.8879459405907
15446,6610.4516178375525
15447,6605.767859878449
15448,7999.422643824367
15449,8167.209679998235
15450,7090.764947287553
15451,5322.651775657562
15452,4551.423619067182
15453,7482.145629252489
15454,6554.095440716768
15455,8295.07640062647
15456,6444.971063920046
15457,6373.2351257396185
15458,5663.7749249418275
15459,6207.111791579526
15460,5736.720480419629
15461,5114.5404835403315
15462,5206.650121642383
15463,6740.40186342711
15464,6304.8237887980085
15465,6723.25772074343
15466,7315.269925480424
15467,7353.854322659559
15468,3507.251240880073
15469,2530.575756411487
15470,7450.9980831711155
15471,7359.122262034885
15472,6610.29426227577
15473,5273.2835448732385
15474,6843.387006345636
15475,5196.566235369473
15476,5287.777314718416
15477,5695.709914333942
15478,4495.024756952102
15479,7375.986471062749
15480,6809.442914213923
15481,6497.8191633922215
15482,6358.703430066451
15483,6778.552309114786
15484,6324.918395808632
15485,7514.394724154136
15486,6197.534381563771
15487,7877.465414076189
15488,7155.001588399943
15489,5500.141756732539
15490,6223.3954672226555
15491,6560.9337186384455
15492,5222.773000378972
15493,7335.207026427144
15494,6397.24149050372
15495,6898.40243554985
15496,6957.95492945129
15497,4793.035270630287
15498,6703.437457392607
15499,6512.498373284201
15500,7479.457518657636
15501,5540.572303632103
15502,7658.506417688572
15503,7472.962112729532
15504,6810.617905350792
15505,6204.387137031721
15506,4538.19207278563
15507,4707.449529603471
15508,6087.982936171591
15509,4043.0373975322477
15510,5041.383941227739
15511,6164.766605201106
15512,5362.546072708801
15513,6741.169796232495
15514,7884.230575981432
15515,6715.943784033938
15516,5161.156288984006
15517,7739.010325406401
15518,7115.455705637185
15519,7101.311202433111
15520,5661.311235490482
15521,6520.964822847309
15522,6383.022022630187
15523,6598.302231641626
15524,7208.603178565207
15525,5238.282126071093
15526,5511.676275744378
15527,4521.020578049078
15528,4301.861073184127
15529,7463.032501879939
15530,6590.363024672986
15531,6674.845092881296
15532,7198.214418274676
15533,4820.623885074965
15534,7974.815787161795
15535,4082.2480118832186
15536,6557.04708583679
15537,5514.627951890356
15538,6682.085112270694
15539,7433.248172781989
15540,6173.191760744149
15541,6373.397309306583
15542,7161.071776355246
15543,7126.563463336832
15544,4675.605287947621
15545,4949.506113244082
15546,7569.168322645718
15547,5516.01819077444
15548,5988.676741166242
15549,7093.477901329788
15550,6661.887878281722
15551,7117.252595766074
15552,6416.580541516667
15553,4325.567010434299
15554,5561.483009066953
15555,6019.481617162232
15556,6784.58486155073
15557,7093.659505136897
15558,4131.918608681022
15559,5580.201531462681
15560,7798.005619986875
15561,5532.063644893672
15562,7564.340539452678
15563,6711.835881121262
15564,4423.998998015458
15565,6415.670587239691
15566,6702.530144164932
15567,6569.650725409041
15568,3264.922594965622
15569,4268.70244477458
15570,5304.674094917682
15571,5196.995280886671
15572,4152.284522242548
15573,5865.031279080321
15574,6213.862459643244
15575,6496.111721065594
15576,4378.457408193742
15577,5921.635739990212
15578,6599.089307482753
15579,3232.054855745426
15580,7696.388760969092
15581,7373.081400721728
15582,6674.606352749075
15583,3062.9554656126684
15584,5406.776837388501
15585,4161.607771056451
15586,6292.100093084289
15587,7964.560166452592
15588,6442.43211761905
15589,5747.482309184269
15590,5108.6292108770285
15591,5985.020068485267
15592,7895.518449389881
15593,7248.587607116595
15594,6876.691624533269
15595,4436.989145920994
15596,4753.619827315524
15597,5095.6745634051
15598,5305.827148331613
15599,5609.551855322177
15600,5562.087769806736
15601,6151.937085082192
15602,7692.717624071207
15603,5028.9949272578515
15604,7359.116306865656
15605,6439.224432133223
15606,7591.609243509759
15607,5816.342955340442
15608,6826.880982248091
15609,7339.409487067775
15610,6538.568392260867
15611,4709.6331915344035
15612,5155.119929167189
15613,6469.025887300321
15614,4573.467456984692
15615,6284.272768737984
15616,6127.04327758923
15617,5402.1386838811695
15618,6541.807580819213
15619,6841.143410681221
15620,4998.807470679231
15621,4326.255489366198
