id,yield
15289,4271.6240234375
15290,6206.88525390625
15291,7343.46728515625
15292,4426.5693359375
15293,4116.04931640625
15294,5039.794921875
15295,6882.21826171875
15296,6693.30908203125
15297,8021.083984375
15298,4329.51416015625
15299,6072.16552734375
15300,5606.98046875
15301,5657.697265625
15302,5880.83642578125
15303,5188.20947265625
15304,4725.45263671875
15305,4540.19873046875
15306,6611.09521484375
15307,4629.26953125
15308,5886.57763671875
15309,6161.70361328125
15310,7342.53515625
15311,5374.33447265625
15312,5347.98681640625
15313,6264.54150390625
15314,5176.1396484375
15315,4905.892578125
15316,7730.4990234375
15317,5800.26513671875
15318,7871.17431640625
15319,8307.9892578125
15320,7217.2802734375
15321,6999.6396484375
15322,2681.409423828125
15323,6003.20849609375
15324,3203.071044921875
15325,6208.46337890625
15326,6340.3427734375
15327,4215.5703125
15328,7635.81494140625
15329,7537.97998046875
15330,5540.6240234375
15331,6139.76416015625
15332,7082.11181640625
15333,6172.17333984375
15334,5591.15966796875
15335,7994.47412109375
15336,5049.279296875
15337,7584.611328125
15338,7173.03466796875
15339,5659.74462890625
15340,7013.04248046875
15341,5492.9775390625
15342,4359.18896484375
15343,6783.80517578125
15344,6623.876953125
15345,4367.51611328125
15346,6539.78857421875
15347,6239.044921875
15348,5269.89599609375
15349,6662.986328125
15350,4605.4892578125
15351,6446.6162109375
15352,5825.52001953125
15353,6958.2109375
15354,4406.67138671875
15355,4262.2705078125
15356,5982.22021484375
15357,6608.76171875
15358,7134.98193359375
15359,4859.302734375
15360,4330.56787109375
15361,5540.67138671875
15362,5945.359375
15363,6730.45263671875
15364,4934.6396484375
15365,4822.99951171875
15366,4911.80712890625
15367,7339.75830078125
15368,4940.6796875
15369,5642.16455078125
15370,6666.07861328125
15371,3499.034423828125
15372,4706.73974609375
15373,6159.61181640625
15374,5679.240234375
15375,5627.0888671875
15376,5705.89404296875
15377,5519.5927734375
15378,4599.09619140625
15379,6337.75244140625
15380,7295.6416015625
15381,5961.78125
15382,5666.96923828125
15383,7380.97412109375
15384,5525.26171875
15385,3698.668701171875
15386,4148.77734375
15387,4247.51318359375
15388,6533.296875
15389,6463.96875
15390,7923.9755859375
15391,6806.98291015625
15392,7219.9931640625
15393,5953.56982421875
15394,6048.28125
15395,5763.53369140625
15396,7286.9951171875
15397,6822.48779296875
15398,6281.18994140625
15399,5365.36474609375
15400,5154.9052734375
15401,6412.60009765625
15402,6262.9169921875
15403,6386.86328125
15404,7460.47216796875
15405,7474.44189453125
15406,7724.61181640625
15407,6549.76416015625
15408,7641.93359375
15409,5452.611328125
15410,5789.7041015625
15411,8200.1875
15412,6538.56884765625
15413,7141.75634765625
15414,5888.8017578125
15415,6472.85302734375
15416,6946.36767578125
15417,5750.544921875
15418,7479.26611328125
15419,4345.26708984375
15420,3947.1943359375
15421,6326.10009765625
15422,4184.7412109375
15423,6446.11376953125
15424,6992.9462890625
15425,6796.5810546875
15426,3755.889892578125
15427,7487.69921875
15428,5973.09619140625
15429,7288.888671875
15430,6925.689453125
15431,6233.2041015625
15432,5656.33935546875
15433,4608.97021484375
15434,8252.5712890625
15435,4523.55224609375
15436,4345.90966796875
15437,5049.50048828125
15438,5189.67041015625
15439,6483.59619140625
15440,5678.1708984375
15441,6758.67822265625
15442,5683.3212890625
15443,4569.12841796875
15444,5480.99658203125
15445,3851.555419921875
15446,6294.69189453125
15447,6197.6552734375
15448,7637.95458984375
15449,8366.4736328125
15450,7184.1484375
15451,5508.9443359375
15452,4328.3330078125
15453,7500.0634765625
15454,6494.46142578125
15455,8090.24658203125
15456,6015.63525390625
15457,6307.3662109375
15458,5364.173828125
15459,6551.7646484375
15460,5801.40966796875
15461,4799.52783203125
15462,5090.779296875
15463,6843.5107421875
15464,6391.79150390625
15465,7053.41943359375
15466,7525.080078125
15467,7160.09765625
15468,3736.769287109375
15469,2546.17724609375
15470,7278.3798828125
15471,7226.4853515625
15472,7630.26513671875
15473,5656.2705078125
15474,7003.1826171875
15475,5008.63671875
15476,5170.16357421875
15477,5587.17041015625
15478,4926.0595703125
15479,7718.64599609375
15480,7300.8974609375
15481,6472.9365234375
15482,5928.4609375
15483,7044.63232421875
15484,6818.04931640625
15485,7289.15087890625
15486,6317.451171875
15487,7728.3466796875
15488,6801.1669921875
15489,5643.8076171875
15490,6648.53759765625
15491,6614.25634765625
15492,5890.65771484375
15493,7061.912109375
15494,6303.4912109375
15495,7534.92138671875
15496,6815.30078125
15497,4414.859375
15498,6587.8876953125
15499,6355.466796875
15500,7290.642578125
15501,5430.66015625
15502,7263.4970703125
15503,7414.69384765625
15504,6550.673828125
15505,6106.72509765625
15506,4342.0478515625
15507,4756.76904296875
15508,6070.669921875
15509,4011.043701171875
15510,5214.208984375
15511,6486.76904296875
15512,5362.24609375
15513,6915.673828125
15514,8218.048828125
15515,6330.3984375
15516,5002.92236328125
15517,8171.5947265625
15518,6894.51904296875
15519,6925.20166015625
15520,5466.2744140625
15521,6175.630859375
15522,6256.03173828125
15523,6906.78125
15524,6688.458984375
15525,5241.208984375
15526,6195.37744140625
15527,4244.2529296875
15528,3846.5869140625
15529,7275.52001953125
15530,6417.6845703125
15531,7000.638671875
15532,7337.77001953125
15533,4712.73583984375
15534,8143.21923828125
15535,4582.3642578125
15536,6497.70458984375
15537,6318.990234375
15538,6534.8701171875
15539,7404.44921875
15540,6341.4306640625
15541,6651.126953125
15542,7308.609375
15543,7027.841796875
15544,4667.24267578125
15545,4683.00927734375
15546,7706.41552734375
15547,5540.4169921875
15548,6229.89404296875
15549,6991.36865234375
15550,6458.33837890625
15551,7358.53759765625
15552,6649.72998046875
15553,4228.7021484375
15554,5549.94482421875
15555,6090.79052734375
15556,6930.5087890625
15557,6986.87109375
15558,3928.919921875
15559,5440.11181640625
15560,6998.56005859375
15561,5294.216796875
15562,7341.86572265625
15563,6735.35791015625
15564,4249.3193359375
15565,6815.23583984375
15566,7732.69384765625
15567,6352.97314453125
15568,3350.98779296875
15569,4358.89453125
15570,5394.2099609375
15571,5059.73291015625
15572,4016.7783203125
15573,5687.423828125
15574,6304.85888671875
15575,6375.51171875
15576,3857.366943359375
15577,5749.83837890625
15578,6904.98193359375
15579,3192.9267578125
15580,7646.35107421875
15581,7372.3310546875
15582,6925.484375
15583,3457.61083984375
15584,5456.1201171875
15585,3988.314208984375
15586,6135.25830078125
15587,8059.9775390625
15588,6761.9755859375
15589,5825.7275390625
15590,5343.56884765625
15591,6077.232421875
15592,7940.0361328125
15593,7174.41259765625
15594,6798.1416015625
15595,4328.966796875
15596,4347.4619140625
15597,5191.06396484375
15598,5421.4091796875
15599,5146.89794921875
15600,5273.83447265625
15601,6391.669921875
15602,7637.14501953125
15603,5253.67822265625
15604,6828.33837890625
15605,6576.75048828125
15606,7116.82861328125
15607,5613.3955078125
15608,7005.259765625
15609,7526.56787109375
15610,6483.9306640625
15611,4718.0947265625
15612,5222.78857421875
15613,6407.46630859375
15614,4218.85400390625
15615,6476.654296875
15616,6503.470703125
15617,4988.640625
15618,6607.6103515625
15619,6856.51123046875
15620,4672.701171875
15621,4014.825927734375
15622,3951.725341796875
15623,5775.1201171875
15624,5437.00927734375
15625,4185.40087890625
15626,6754.50537109375
15627,5283.85693359375
15628,6555.201171875
15629,5538.63623046875
15630,5370.53369140625
15631,6225.3251953125
15632,5864.81396484375
15633,4744.63525390625
15634,7210.5166015625
15635,5527.71142578125
15636,7249.46435546875
15637,5828.3466796875
15638,5855.26318359375
15639,3406.418701171875
15640,5748.05517578125
15641,6821.89990234375
15642,6799.33056640625
15643,4503.79052734375
15644,5929.20458984375
15645,5497.15234375
15646,5849.15625
15647,7998.37255859375
15648,5698.9697265625
15649,7206.28466796875
15650,8201.7177734375
15651,6164.115234375
15652,8329.5361328125
15653,4944.16552734375
15654,7097.76123046875
15655,4678.9169921875
15656,7320.36328125
15657,5699.76708984375
15658,6387.3818359375
15659,7290.05859375
15660,7666.25048828125
15661,7407.2177734375
15662,6351.8046875
15663,7389.736328125
15664,4691.46533203125
15665,3972.745361328125
15666,4613.2412109375
15667,6910.45703125
15668,7416.99462890625
15669,5574.77001953125
15670,7018.47216796875
15671,5787.06103515625
15672,5511.51806640625
15673,7271.33642578125
15674,6523.1396484375
15675,4594.560546875
15676,5429.70654296875
15677,5322.5693359375
15678,7484.70068359375
15679,6612.89208984375
15680,4606.7783203125
15681,6908.01806640625
15682,6867.0361328125
15683,5620.10205078125
15684,6364.447265625
15685,5506.42138671875
15686,7713.55029296875
15687,5576.22607421875
15688,7566.5224609375
15689,7614.40087890625
15690,6733.42236328125
15691,6275.18017578125
15692,5288.8955078125
15693,6552.02978515625
15694,6620.32421875
15695,6378.03857421875
15696,6359.7119140625
15697,5450.95703125
15698,7359.86865234375
15699,5337.64306640625
15700,7321.34765625
15701,4194.0556640625
15702,4570.3994140625
15703,3065.687255859375
15704,4401.71533203125
15705,5814.02099609375
15706,6170.01806640625
15707,6088.951171875
15708,6785.4052734375
15709,6985.60693359375
15710,7115.1435546875
15711,6641.216796875
15712,7204.5927734375
15713,5777.90087890625
15714,4430.697265625
15715,5647.9404296875
15716,5736.94140625
15717,5145.0791015625
15718,5584.23974609375
15719,6062.44873046875
15720,4884.12841796875
15721,5031.42333984375
15722,6308.09033203125
15723,6118.67919921875
15724,5171.43994140625
15725,5344.11669921875
15726,6798.986328125
15727,7398.80126953125
15728,4976.8037109375
15729,5720.86767578125
15730,4664.3857421875
15731,5162.166015625
15732,7291.64111328125
15733,6516.39599609375
15734,7632.95654296875
15735,4958.8271484375
15736,7406.36279296875
15737,6847.86865234375
15738,3893.230224609375
15739,3862.38671875
15740,7308.4140625
15741,5621.8935546875
15742,6165.75732421875
15743,5016.5732421875
15744,6249.748046875
15745,8348.322265625
15746,6287.23193359375
15747,5409.79150390625
15748,7317.30810546875
15749,5377.4462890625
15750,6336.6240234375
15751,5240.4833984375
15752,7724.4609375
15753,6622.9482421875
15754,6247.96435546875
15755,6155.9951171875
15756,6737.54833984375
15757,5577.6357421875
15758,6009.06494140625
15759,5305.24658203125
15760,5331.19921875
15761,4893.31201171875
15762,3476.879150390625
15763,5244.4794921875
15764,8160.0654296875
15765,6831.23583984375
15766,8221.0517578125
15767,5984.68603515625
15768,6094.35791015625
15769,4931.21240234375
15770,4506.2802734375
15771,5581.7880859375
15772,6262.7744140625
15773,6751.82080078125
15774,3432.0771484375
15775,7192.13427734375
15776,5742.80078125
15777,8583.802734375
15778,6153.55029296875
15779,7744.298828125
15780,6194.90625
15781,6332.564453125
15782,6713.83349609375
15783,8028.662109375
15784,7158.083984375
15785,6932.30712890625
15786,6024.1650390625
15787,6651.9765625
15788,4097.05126953125
15789,4519.22998046875
15790,5646.13134765625
15791,6369.7490234375
15792,6826.794921875
15793,6492.59375
15794,7147.2724609375
15795,6144.57666015625
15796,7890.5966796875
15797,6350.91845703125
15798,4585.21484375
15799,7280.11376953125
15800,6975.6474609375
15801,5552.75830078125
15802,4809.13623046875
15803,6055.5380859375
15804,6424.5498046875
15805,6482.7060546875
15806,7479.341796875
15807,5033.880859375
15808,4777.220703125
15809,6825.4365234375
15810,5733.34814453125
15811,7695.65478515625
15812,6059.40380859375
15813,5481.12451171875
15814,5892.49072265625
15815,7062.39501953125
15816,6436.7646484375
15817,4227.8447265625
15818,7637.70068359375
15819,7272.953125
15820,4338.1416015625
15821,7317.791015625
15822,6000.54296875
15823,6422.80517578125
15824,5696.486328125
15825,7024.6962890625
15826,6288.67138671875
15827,6024.06640625
15828,4367.87744140625
15829,4546.28857421875
15830,4103.8134765625
15831,6612.31103515625
15832,4234.076171875
15833,4525.544921875
