id,yield
15289,4322.557577033078
15290,6099.777489969858
15291,7260.1829069510395
15292,4976.035772362287
15293,3698.450356053516
15294,4972.529944173422
15295,7222.791776139731
15296,6443.387881982023
15297,8378.819797545058
15298,4252.229183960413
15299,5884.113121955432
15300,5931.2637211816445
15301,5552.620175383636
15302,5654.771119479794
15303,5077.338563893378
15304,4887.869430409898
15305,4858.7140460345845
15306,6328.92641039378
15307,5043.562236458538
15308,5840.8997226026695
15309,6194.280920166852
15310,7577.501134235387
15311,4518.406968585994
15312,5198.190620838139
15313,6398.457504024523
15314,5116.853883615413
15315,4591.82299785969
15316,7968.868799884087
15317,5671.2568462689005
15318,7839.666804598138
15319,8129.5558863237
15320,6991.546175918553
15321,6612.240126615371
15322,2704.750369255599
15323,5908.857167374485
15324,2635.753164517056
15325,7146.644507073544
15326,6196.136162151061
15327,4186.056926171283
15328,7815.709496323333
15329,7726.725740609659
15330,5176.764505789994
15331,5783.240823385555
15332,6885.24128580888
15333,6380.534421419203
15334,5612.092728172043
15335,8024.7238923264795
15336,4175.445663902266
15337,7545.849721440334
15338,6185.131437053254
15339,5516.602121367138
15340,6707.136470726561
15341,5717.824304219799
15342,5362.374946290768
15343,6707.726453794928
15344,6062.41733623595
15345,4474.637329921518
15346,6110.647193763704
15347,6268.108576481883
15348,4788.709595969673
15349,6518.551171214504
15350,4650.205019269106
15351,6112.459653367191
15352,5860.9182304733295
15353,6898.967692058088
15354,4345.108970675247
15355,4500.614872349687
15356,6061.307566522611
15357,6189.92241013098
15358,6990.2843789375265
15359,4997.376796783433
15360,4457.561471777705
15361,5660.055429338966
15362,6003.347165971583
15363,6654.047134237926
15364,5108.074544405062
15365,4510.852283148014
15366,4771.9661711779545
15367,7683.2859283260705
15368,4956.4698171179025
15369,5898.432350317413
15370,6431.249841936234
15371,3378.3663574924963
15372,4873.341889575691
15373,6199.559936541096
15374,5679.670134594317
15375,5498.251199892421
15376,5908.159872510669
15377,5673.050825169339
15378,4770.914871653611
15379,6050.81221663705
15380,7370.722700836635
15381,6129.346360338968
15382,5918.226097823563
15383,7323.524690693336
15384,5227.4091209050885
15385,4281.224208294238
15386,4349.756706895241
15387,4386.427165326938
15388,6790.547599630079
15389,6117.706473411896
15390,8332.071922695486
15391,6398.97463380436
15392,7260.774538857214
15393,5848.028677034608
15394,6054.004949100123
15395,5572.548088836846
15396,6907.572225565336
15397,6897.282042045986
15398,5656.838499045056
15399,5583.895599352202
15400,4861.74816626192
15401,6165.586996932674
15402,6177.555175426217
15403,6121.642253157606
15404,7223.40283725864
15405,7531.221871902925
15406,8203.691859992934
15407,5712.193503708516
15408,7619.4013653268885
15409,5855.986190094705
15410,5894.726448828751
15411,8255.985251546113
15412,6674.178792160207
15413,6749.018388927803
15414,5695.882741147994
15415,5966.401442068999
15416,6938.753096505294
15417,5785.286617545093
15418,7599.21447538032
15419,4406.468682367513
15420,4181.281932314429
15421,6314.400107006198
15422,3707.456949217754
15423,6679.541400926722
15424,6446.95166362127
15425,6976.395817367652
15426,3846.577874072466
15427,7592.290500817747
15428,6398.884829950603
15429,7390.124169390991
15430,6508.086642697135
15431,5299.558277909919
15432,5224.041433658179
15433,4747.80498235997
15434,8354.10830201361
15435,4036.7474341308207
15436,4722.993334704422
15437,5025.887192577056
15438,5524.534681908098
15439,7419.897985841648
15440,5461.279761238089
15441,6517.88500575904
15442,5414.090124648188
15443,4719.944178590254
15444,5768.106822189409
15445,3611.5760485758037
15446,6605.511956722536
15447,6600.473180121249
15448,7999.775059663154
15449,8162.18717125444
15450,7095.279279520459
15451,5320.934158716032
15452,4547.931933599823
15453,7463.465940923385
15454,6565.156179198415
15455,8275.258083474397
15456,6439.755913059747
15457,6369.806467845776
15458,5657.727207600518
15459,6202.451200575622
15460,5736.82253861051
